id,web_name,first_name,second_name,team_name,position_team,element_type,selected_by_percent,now_cost,form,points_per_game,total_points,minutes,goals_scored,assists,clean_sheets,goals_conceded,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,value_season,transfers_in,transfers_out,position,price,data_date
507,Veliz,Alejo,Véliz,Spurs,15,4,0.0,50,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,985,FWD,5.0,2025-04-19
508,Vicario,Guglielmo,Vicario,Spurs,15,1,1.9,48,1.5,3.1,62,1800,0,0,4,25,1,0,60,2,297,522.4,0.0,0.0,52.0,12.9,272430,529512,GKP,4.8,2025-04-19
509,Werner,Timo,Werner,Spurs,15,3,0.1,62,0.0,1.9,34,504,0,3,1,12,0,0,0,2,120,114.6,148.0,113.0,37.1,5.5,14678,36561,MID,6.2,2025-04-19
510,Whiteman,Alfie,Whiteman,Spurs,15,1,1.9,39,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,125366,102201,GKP,3.9,2025-04-19
609,Lankshear,Will,Lankshear,Spurs,15,4,1.0,45,0.0,1.0,3,10,0,0,0,0,0,0,0,0,7,0.0,0.0,0.0,0.0,0.7,434203,400081,FWD,4.5,2025-04-19
610,Moore,Mikey,Moore,Spurs,15,3,0.2,45,0.0,2.0,14,180,0,2,0,1,0,0,0,0,37,23.4,42.7,30.0,9.4,3.1,50168,54315,MID,4.5,2025-04-19
612,Odobert,Wilson,Odobert,Spurs,15,3,0.0,53,0.8,1.6,16,444,0,0,1,8,0,0,0,0,38,28.6,69.6,98.0,19.6,3.0,11704,11658,MID,5.3,2025-04-19
683,Olusesi,Callum,Olusesi,Spurs,15,3,0.0,45,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1291,1004,MID,4.5,2025-04-19
684,Hardy,Malachi,Hardy,Spurs,15,2,0.0,40,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2991,2340,DEF,4.0,2025-04-19
689,Williams-Barnett,Luca,Williams-Barnett,Spurs,15,3,0.0,45,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,790,788,MID,4.5,2025-04-19
699,Dorrington,Alfie,Dorrington,Spurs,15,2,0.0,40,0.0,1.0,1,13,0,0,0,0,0,0,0,0,4,1.0,0.2,0.0,0.1,0.2,1051,1102,DEF,4.0,2025-04-19
700,King,Maeson,King,Spurs,15,2,0.0,40,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2280,1545,DEF,4.0,2025-04-19
716,Kinsky,Antonín,Kinsky,Spurs,15,1,0.1,41,0.0,3.0,12,360,0,0,1,7,0,0,11,0,52,102.6,10.1,0.0,11.2,2.9,45494,34647,GKP,4.1,2025-04-19
717,Yang,Min-Hyeok,Yang,Spurs,15,3,0.0,45,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,468,406,MID,4.5,2025-04-19
729,Ajayi,Damola,Ajayi,Spurs,15,3,0.0,45,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1007,563,MID,4.5,2025-04-19
749,Postecoglou,Ange,Postecoglou,Spurs,15,5,0.7,11,2.8,0.0,51,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,46.4,40443,22168,MANAGER,1.1,2025-04-19
760,Cassanova,Dante,Cassanova,Spurs,15,2,0.0,40,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,529,292,DEF,4.0,2025-04-19
767,Danso,Kevin,Danso,Spurs,15,2,0.0,44,0.0,2.8,11,347,0,0,1,4,0,0,0,0,64,91.4,19.7,53.0,16.4,2.5,9229,7272,DEF,4.4,2025-04-19
768,Tel,Mathys,Tel,Spurs,15,3,0.1,58,4.0,3.7,26,399,2,0,2,7,0,0,0,2,85,100.4,64.9,142.0,30.2,4.5,40919,30805,MID,5.8,2025-04-19
123,Ferguson,Evan,Ferguson,West Ham,17,4,0.3,55,0.2,1.4,26,371,1,0,1,8,0,0,0,2,89,77.8,68.1,104.0,24.7,4.7,88521,83958,FWD,5.5,2025-04-19
388,Wan-Bissaka,Aaron,Wan-Bissaka,West Ham,17,2,5.5,45,1.0,3.0,92,2704,2,3,5,52,1,0,0,10,400,668.8,440.9,148.0,125.8,20.4,1286836,919083,DEF,4.5,2025-04-19
511,Álvarez,Edson,Álvarez Velázquez,West Ham,17,3,0.1,50,0.5,1.5,37,1632,0,1,3,29,6,1,0,0,209,253.8,196.0,49.0,49.9,7.4,16487,20660,MID,5.0,2025-04-19
512,Antonio,Michail,Antonio,West Ham,17,4,0.8,52,0.0,3.0,42,834,1,4,4,18,1,0,0,3,111,72.0,139.5,194.0,39.5,8.1,386063,483287,FWD,5.2,2025-04-19
513,Areola,Alphonse,Areola,West Ham,17,1,7.0,42,1.5,2.4,51,1809,0,0,3,34,0,0,64,0,202,488.2,0.0,0.0,49.0,12.1,776891,963416,GKP,4.2,2025-04-19
514,Bowen,Jarrod,Bowen,West Ham,17,3,7.8,75,2.8,4.9,136,2457,8,8,6,43,1,0,0,12,504,652.2,645.4,873.0,216.8,18.1,2348890,2267695,MID,7.5,2025-04-19
516,Coufal,Vladimír,Coufal,West Ham,17,2,0.4,41,0.0,1.1,18,762,0,0,1,16,3,0,0,1,57,154.0,105.3,37.0,29.3,4.4,38660,89081,DEF,4.1,2025-04-19
517,Cresswell,Aaron,Cresswell,West Ham,17,2,1.9,39,0.2,1.9,27,583,0,0,2,6,2,0,0,3,109,115.8,114.9,5.0,23.5,6.9,249783,291292,DEF,3.9,2025-04-19
519,Earthy,George,Earthy,West Ham,17,3,0.0,45,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,8095,MID,4.5,2025-04-19
520,Emerson,Emerson,Palmieri dos Santos,West Ham,17,2,0.6,44,0.5,2.3,63,1847,2,1,4,39,5,0,0,2,176,386.2,301.1,160.0,84.7,14.3,142399,163741,DEF,4.4,2025-04-19
521,Fabianski,Łukasz,Fabiański,West Ham,17,1,11.2,40,0.0,2.8,36,1070,0,0,2,20,2,0,47,2,132,362.2,0.3,0.0,36.1,9.0,1699703,1797199,GKP,4.0,2025-04-19
522,Foderingham,Wes,Foderingham,West Ham,17,1,0.1,42,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,8109,16573,GKP,4.2,2025-04-19
523,Ings,Danny,Ings,West Ham,17,4,1.2,49,0.0,2.1,32,270,1,3,0,4,0,0,0,4,110,97.0,76.5,159.0,33.4,6.5,416923,435900,FWD,4.9,2025-04-19
524,Kilman,Max,Kilman,West Ham,17,2,1.4,43,1.0,2.2,70,2808,0,1,5,54,3,0,0,5,331,705.2,185.7,136.0,103.0,16.3,399348,383030,DEF,4.3,2025-04-19
525,Kudus,Mohammed,Kudus,West Ham,17,3,2.4,62,1.5,3.1,80,2168,3,3,5,40,1,1,0,4,273,357.8,460.6,636.0,145.3,12.9,425399,1044327,MID,6.2,2025-04-19
526,L.Guilherme,Luis Guilherme,Lira dos Santos,West Ham,17,3,0.0,46,0.8,1.0,10,113,0,0,0,4,0,0,0,0,39,20.4,47.0,10.0,7.7,2.2,2509,4892,MID,4.6,2025-04-19
527,L.Paquetá,Lucas,Tolentino Coelho de Lima,West Ham,17,3,1.0,57,1.2,2.6,74,2073,4,1,4,44,8,0,0,5,327,385.4,531.3,248.0,116.2,13.0,237918,354654,MID,5.7,2025-04-19
528,Mavropanos,Konstantinos,Mavropanos,West Ham,17,2,0.1,43,0.8,1.4,40,1842,0,0,2,34,3,1,0,4,209,430.8,63.5,154.0,64.9,9.3,21673,26099,DEF,4.3,2025-04-19
529,N.Aguerd,Nayef,Aguerd,West Ham,17,2,0.0,44,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1368,13406,DEF,4.4,2025-04-19
530,Souček,Tomáš,Souček,West Ham,17,3,1.4,49,0.5,3.6,103,2147,7,2,6,37,8,0,0,13,357,529.8,219.3,511.0,125.3,21.0,501948,606369,MID,4.9,2025-04-19
531,Ward-Prowse,James,Ward-Prowse,West Ham,17,3,0.5,61,2.0,1.8,33,1066,0,2,3,15,2,1,0,0,188,180.6,247.5,53.0,48.2,5.4,35833,174953,MID,6.1,2025-04-19
532,Zouma,Kurt,Zouma,West Ham,17,2,0.1,44,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,5376,51150,DEF,4.4,2025-04-19
576,Irving,Andy,Irving,West Ham,17,3,0.0,47,0.0,0.9,9,161,0,0,0,4,2,0,0,0,38,37.6,26.5,17.0,8.1,1.9,1623,3076,MID,4.7,2025-04-19
587,Summerville,Crysencio,Summerville,West Ham,17,3,0.3,55,0.0,1.7,33,776,1,1,2,20,2,0,0,2,129,156.4,246.1,186.0,58.7,6.0,49375,127406,MID,5.5,2025-04-19
588,G.Rodríguez,Guido,Rodríguez,West Ham,17,3,0.1,48,0.0,1.4,29,1016,0,0,3,18,5,0,0,0,165,168.6,62.1,23.0,25.5,6.0,7363,11475,MID,4.8,2025-04-19
589,Füllkrug,Niclas,Füllkrug,West Ham,17,4,0.8,67,2.0,2.5,30,459,3,1,1,13,2,0,0,3,120,140.6,108.9,144.0,38.4,4.5,72807,410749,FWD,6.7,2025-04-19
591,Todibo,Jean-Clair,Todibo,West Ham,17,2,0.3,42,0.8,2.0,41,1303,0,0,4,25,2,0,0,1,176,265.4,32.4,26.0,32.4,9.8,28606,51320,DEF,4.2,2025-04-19
643,Casey,Kaelan,Casey,West Ham,17,2,0.2,40,0.0,1.0,1,1,0,0,0,0,0,0,0,0,3,2.0,0.0,0.0,0.2,0.2,27535,21975,DEF,4.0,2025-04-19
654,C.Soler,Carlos,Soler,West Ham,17,3,0.0,50,1.0,1.6,43,1246,1,1,2,23,5,0,0,2,189,156.0,238.0,162.0,55.6,8.6,8426,7564,MID,5.0,2025-04-19
677,Scarles,Ollie,Scarles,West Ham,17,2,0.2,40,1.0,2.0,26,578,0,0,2,7,1,0,0,2,89,91.2,41.8,20.0,15.4,6.5,28364,10867,DEF,4.0,2025-04-19
686,Mayers,Ezra,Mayers,West Ham,17,2,0.0,40,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2684,2265,DEF,4.0,2025-04-19
701,Orford,Lewis,Orford,West Ham,17,3,0.0,45,0.0,1.0,2,47,0,0,0,1,0,0,0,0,13,6.4,27.6,6.0,4.0,0.4,1611,1357,MID,4.5,2025-04-19
750,Potter,Graham,Potter,West Ham,17,5,1.3,5,2.8,0.0,54,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,108.0,33817,37026,MANAGER,0.5,2025-04-19
204,Johnstone,Sam,Johnstone,Wolves,16,1,0.3,41,0.0,1.7,12,630,0,0,0,17,0,0,23,0,42,193.8,10.0,0.0,20.4,2.9,55830,80112,GKP,4.1,2025-04-19
533,Aït-Nouri,Rayan,Aït-Nouri,Wolves,16,2,8.9,49,6.0,3.4,104,2621,4,6,5,59,4,1,0,11,362,672.6,535.1,345.0,155.5,21.2,3015869,2286570,DEF,4.9,2025-04-19
534,B.Traore,Boubacar,Traoré,Wolves,16,3,0.0,48,0.2,1.0,1,1,0,0,0,0,0,0,0,0,3,4.0,0.0,0.0,0.4,0.2,2126,6931,MID,4.8,2025-04-19
535,Bellegarde,Jean-Ricner,Bellegarde,Wolves,16,3,0.2,49,1.5,2.7,80,1472,2,6,6,25,3,0,0,5,278,315.4,382.0,182.0,87.3,16.3,85823,66043,MID,4.9,2025-04-19
536,Bentley,Daniel,Bentley,Wolves,16,1,1.7,39,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,128287,178297,GKP,3.9,2025-04-19
537,Chiquinho,Francisco Jorge,Tomás Oliveira,Wolves,16,3,0.1,45,0.0,1.0,1,6,0,0,0,0,0,0,0,0,4,3.0,14.3,2.0,1.9,0.2,11572,28085,MID,4.5,2025-04-19
538,Chirewa,Tawanda,Chirewa,Wolves,16,3,0.0,45,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1909,8948,MID,4.5,2025-04-19
539,Chiwome,Leon,Chiwome,Wolves,16,4,1.2,44,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,583032,503815,FWD,4.4,2025-04-19
540,Cundle,Luke,Cundle,Wolves,16,3,0.1,45,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,33477,37898,MID,4.5,2025-04-19
541,Cunha,Matheus,Santos Carneiro Da Cunha,Wolves,16,4,6.0,68,1.8,5.6,150,2163,14,4,5,50,3,0,0,35,715,819.2,682.5,755.0,225.8,22.1,5713213,5422157,FWD,6.8,2025-04-19
542,Dawson,Craig,Dawson,Wolves,16,2,0.1,42,0.0,1.1,17,969,0,1,1,25,2,0,0,1,57,204.2,31.3,55.0,29.1,4.0,23397,33186,DEF,4.2,2025-04-19
543,Doherty,Matt,Doherty,Wolves,16,2,0.3,43,2.5,2.5,63,1806,2,1,5,35,6,0,0,4,251,453.8,164.9,133.0,75.3,14.7,64805,52574,DEF,4.3,2025-04-19
544,Doyle,Tommy,Doyle,Wolves,16,3,0.0,47,0.0,1.2,28,474,0,1,0,10,1,0,0,0,128,114.6,101.7,34.0,25.3,6.0,5341,7723,MID,4.7,2025-04-19
545,Fábio Silva,Fábio,Silva,Wolves,16,4,0.1,50,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,7594,34119,FWD,5.0,2025-04-19
546,Fraser,Nathan,Fraser,Wolves,16,4,1.0,45,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,86763,535748,FWD,4.5,2025-04-19
547,Gonzalez,Enso,González,Wolves,16,3,0.0,44,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,11773,12294,MID,4.4,2025-04-19
548,Guedes,Gonçalo Manuel,Ganchinho Guedes,Wolves,16,3,0.1,53,0.0,2.3,55,756,2,4,3,19,1,0,0,2,172,201.0,167.5,160.0,52.6,10.4,29388,32703,MID,5.3,2025-04-19
549,H.Bueno,Hugo,Bueno López,Wolves,16,2,0.0,45,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,1840,DEF,4.5,2025-04-19
550,Hee Chan,Hwang,Hee-chan,Wolves,16,3,0.3,61,0.2,1.8,35,632,2,1,0,18,0,0,0,0,124,111.2,72.0,82.0,26.4,5.7,49808,119532,MID,6.1,2025-04-19
551,Hodge,Joe,Hodge,Wolves,16,3,0.2,45,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,17482,53800,MID,4.5,2025-04-19
552,Hoever,Ki-Jana,Hoever,Wolves,16,2,0.1,40,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3224,25927,DEF,4.0,2025-04-19
553,J.Gomes,João Victor,Gomes da Silva,Wolves,16,3,0.2,49,1.5,2.5,76,2511,3,1,4,54,8,1,0,7,399,433.8,371.8,210.0,101.6,15.5,186700,181920,MID,4.9,2025-04-19
554,José Sá,José,Malheiro de Sá,Wolves,16,1,2.8,44,2.0,3.0,74,2250,0,0,6,44,2,0,62,3,241,504.2,20.0,0.0,52.4,16.8,451286,378470,GKP,4.4,2025-04-19
555,Kalajdžić,Saša,Kalajdžić,Wolves,16,4,0.0,48,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4889,11981,FWD,4.8,2025-04-19
556,King,Tom,King,Wolves,16,1,1.2,40,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,86304,105171,GKP,4.0,2025-04-19
557,Mario Jr.,Mario,Lemina,Wolves,16,3,0.1,48,0.0,2.8,47,1363,1,3,1,39,4,0,0,5,252,356.8,166.7,120.0,64.4,9.8,105788,114668,MID,4.8,2025-04-19
558,Mosquera,Yerson,Mosquera,Wolves,16,2,0.8,38,0.0,0.6,3,441,0,0,0,12,2,0,0,0,24,110.2,27.3,21.0,16.0,0.8,203468,188441,DEF,3.8,2025-04-19
559,N.Semedo,Nélson,Cabral Semedo,Wolves,16,2,0.5,45,2.2,2.4,68,2418,0,4,6,43,7,0,0,0,231,447.4,310.0,129.0,88.8,15.1,145536,99880,DEF,4.5,2025-04-19
561,Pedro Lima,Pedro,Cardoso de Lima,Wolves,16,2,1.2,39,0.0,0.7,2,69,0,0,0,2,0,0,0,0,9,23.4,34.8,11.0,6.9,0.5,139841,174961,DEF,3.9,2025-04-19
562,Podence,Daniel,Castelo Podence,Wolves,16,3,0.0,55,0.0,1.0,2,46,0,0,0,2,0,0,0,0,9,3.0,1.1,1.0,0.4,0.4,1049,5147,MID,5.5,2025-04-19
563,R.Gomes,Rodrigo,Martins Gomes,Wolves,16,3,0.1,51,0.5,1.6,30,605,1,0,1,16,0,0,0,0,136,139.6,154.2,82.0,37.2,5.9,6779,17278,MID,5.1,2025-04-19
564,S.Bueno,Santiago,Bueno,Wolves,16,2,0.1,43,0.5,1.7,43,1575,0,0,4,34,2,0,0,2,142,296.4,13.7,80.0,39.0,10.0,7509,11094,DEF,4.3,2025-04-19
565,Sarabia,Pablo,Sarabia,Wolves,16,3,0.1,50,3.5,2.3,40,649,2,2,1,13,2,0,0,3,139,170.2,211.6,163.0,54.3,8.0,13587,29711,MID,5.0,2025-04-19
566,Strand Larsen,Jørgen,Strand Larsen,Wolves,16,4,4.2,54,5.2,4.0,121,2316,12,2,5,48,4,0,0,15,481,544.4,271.2,761.0,157.4,22.4,1581556,1156400,FWD,5.4,2025-04-19
567,Toti,Toti António,Gomes,Wolves,16,2,0.2,43,2.0,2.4,61,2073,0,1,6,37,5,0,0,5,292,490.2,115.1,98.0,70.4,14.2,55668,60221,DEF,4.3,2025-04-19
637,Meupiyou,Bastien,Meupiyou,Wolves,16,2,0.2,39,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,42653,29733,DEF,3.9,2025-04-19
642,André,André,Trindade da Costa Neto,Wolves,16,3,0.0,50,1.2,1.8,49,1997,0,0,5,40,6,0,0,1,355,291.8,201.3,26.0,51.7,9.8,7525,6368,MID,5.0,2025-04-19
655,Forbs,Carlos Roberto,Forbs Borges,Wolves,16,3,0.0,54,0.0,0.9,8,235,0,0,0,9,2,0,0,0,32,25.8,24.1,35.0,8.3,1.5,4144,4349,MID,5.4,2025-04-19
664,Pond,Alfie,Pond,Wolves,16,2,0.8,39,0.0,1.0,1,1,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0.3,162660,97847,DEF,3.9,2025-04-19
682,Edozie,Tom,Edozie,Wolves,16,3,0.0,45,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3800,2827,MID,4.5,2025-04-19
711,Okoduwa,Wes,Okoduwa,Wolves,16,2,0.0,40,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1801,1032,DEF,4.0,2025-04-19
720,Agbadou,Emmanuel,Agbadou,Wolves,16,2,0.3,40,2.2,2.2,22,870,0,0,2,14,2,0,0,0,133,241.2,31.4,26.0,29.9,5.5,50871,20640,DEF,4.0,2025-04-19
751,Pereira,Vítor Manuel,de Oliveira Lopes Pereira,Wolves,16,5,1.1,8,6.8,0.0,80,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,100.0,70731,28702,MANAGER,0.8,2025-04-19
769,Djiga,Nasser,Djiga,Wolves,16,2,0.0,45,0.2,1.0,3,19,0,0,0,0,0,0,0,0,8,3.6,1.2,0.0,0.5,0.7,1248,690,DEF,4.5,2025-04-19
770,Munetsi,Marshall,Munetsi,Wolves,16,3,0.1,50,2.5,3.8,30,608,1,2,3,6,0,0,0,2,82,110.8,60.0,143.0,31.5,6.0,27808,19965,MID,5.0,2025-04-19
784,Mané,Mateus,Mané,Wolves,16,4,0.1,45,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6514,2659,FWD,4.5,2025-04-19
